,category,year,win,entity
23,best_actress_comedy,1965,False,Debbie Reynolds
24,best_actress_comedy,1965,False,Audrey Hepburn
25,best_actor_comedy,1965,True,Rex Harrison
26,best_actor_comedy,1965,False,Marcello Mastroianni
27,best_actor_comedy,1965,False,Peter Sellers
28,best_actor_comedy,1965,False,Peter Ustinov
29,best_actor_comedy,1965,False,Dick Van Dyke
30,support_actress,1965,True,Agnes Moorehead
31,support_actress,1965,False,Grayson Hall
32,support_actress,1965,False,Lila Kedrova
33,support_actress,1965,False,Ann Sothern
34,support_actress,1965,False,Elizabeth Ashley
35,support_actor,1965,True,Edmond O'Brien
36,support_actor,1965,False,Cyril Delevanti
37,support_actor,1965,False,Stanley Holloway
38,support_actor,1965,False,Lee Tracy
39,support_actor,1965,False,Gilbert Roland
0,best_picture - drama,1964,True,The Cardinal
1,best_picture - drama,1964,False,"America,  America"
2,best_picture - drama,1964,False,"Captain Newman,  M.D."
3,best_picture - drama,1964,False,The Caretakers
4,best_picture - drama,1964,False,Cleopatra
5,best_picture - drama,1964,False,The Great Escape
6,best_picture - drama,1964,False,Hud
7,best_picture - drama,1964,False,Lilies of the Field
8,best_picture - drama,1964,False,na
9,best_picture - comedy,1964,True,Tom Jones
10,best_picture - comedy,1964,False,Bye Bye Birdie
11,best_picture - comedy,1964,False,Irma La Douce
12,best_picture - comedy,1964,False,"It's a Mad,  Mad,  Mad,  Mad World"
13,best_picture - comedy,1964,False,A Ticklish Affair
14,best_picture - comedy,1964,False,Under The Yum Yum Tree
15,best_picture - comedy,1964,False,na
16,best_picture - comedy,1964,False,na
17,best_picture - comedy,1964,False,na
18,best_actress_drama,1964,True,Leslie Caron
19,best_actress_drama,1964,False,Natalie Wood
20,best_actress_drama,1964,False,Polly Bergen
21,best_actress_drama,1964,False,Geraldine Page
22,best_actress_drama,1964,False,Rachel Roberts
23,best_actress_drama,1964,False,Romy Schneider
24,best_actress_drama,1964,False,Alida Valli
25,best_actress_drama,1964,False,Marina Vlady
26,best_actress_drama,1964,False,na
27,best_actor_drama,1964,True,Sidney Poitier
28,best_actor_drama,1964,False,Steve McQueen
29,best_actor_drama,1964,False,Paul Newman
30,best_actor_drama,1964,False,Gregory Peck
31,best_actor_drama,1964,False,Tom Tryon
32,best_actor_drama,1964,False,Marlon Brando
33,best_actor_drama,1964,False,Stathis Giallelis
34,best_actor_drama,1964,False,Rex Harrison
35,best_actor_drama,1964,False,na
36,best_actress_comedy,1964,True,Shirley MacLaine
37,best_actress_comedy,1964,False,Doris Day
38,best_actress_comedy,1964,False,Audrey Hepburn
39,best_actress_comedy,1964,False,Hayley Mills
40,best_actress_comedy,1964,False,Molly Picon
41,best_actress_comedy,1964,False,Jill St. John
42,best_actress_comedy,1964,False,Joanne Woodward
43,best_actress_comedy,1964,False,Ann-Margret
44,best_actress_comedy,1964,False,na
45,best_actor_comedy,1964,True,Alberto Sordi
46,best_actor_comedy,1964,False,Jack Lemmon
47,best_actor_comedy,1964,False,Jack Lemmon
48,best_actor_comedy,1964,False,Frank Sinatra
49,best_actor_comedy,1964,False,Terry-Thomas
50,best_actor_comedy,1964,False,Jonathan Winters
51,best_actor_comedy,1964,False,Albert Finney
52,best_actor_comedy,1964,False,James Garner
53,best_actor_comedy,1964,False,Cary Grant
54,support_actress,1964,True,Margaret Rutherford
55,support_actress,1964,False,Liselotte Pulver
56,support_actress,1964,False,Lilia Skala
57,support_actress,1964,False,Diane Baker
58,support_actress,1964,False,Joan Greenwood
59,support_actress,1964,False,Wendy Hiller
60,support_actress,1964,False,Linda Marsh
61,support_actress,1964,False,Patricia Neal
62,support_actress,1964,False,na
63,support_actor,1964,True,John Huston
64,support_actor,1964,False,Gregory Rozakis
65,support_actor,1964,False,Lee J. Cobb
66,support_actor,1964,False,Bobby Darin
67,support_actor,1964,False,Melvyn Douglas
68,support_actor,1964,False,Hugh Griffith
69,support_actor,1964,False,Paul Mann
70,support_actor,1964,False,Roddy McDowall
71,support_actor,1964,False,na
0,best_picture - drama,1963,True,Lawrence Of Arabia
1,best_picture - drama,1963,False,Hemingway's Adventures of a Young Man
2,best_picture - drama,1963,False,The Chapman Report
3,best_picture - drama,1963,False,Days of Wine and Roses
4,best_picture - drama,1963,False,Freud
5,best_picture - drama,1963,False,Lisa
6,best_picture - drama,1963,False,The Longest Day
7,best_picture - drama,1963,False,The Miracle Worker
8,best_picture - drama,1963,False,Mutiny on the Bounty
9,best_picture - drama,1963,False,To Kill A Mockingbird
10,best_picture - comedy,1963,True,That Touch of Mink
11,best_picture - comedy,1963,False,The Best Of Enemies
12,best_picture - comedy,1963,False,Boys' Night Out
13,best_picture - comedy,1963,False,If a Man Answers
14,best_picture - comedy,1963,False,Period of Adjustment
15,best_picture - comedy,1963,False,na
16,best_picture - comedy,1963,False,na
17,best_picture - comedy,1963,False,na
18,best_picture - comedy,1963,False,na
19,best_picture - comedy,1963,False,na
20,best_actress_drama,1963,True,Geraldine Page
21,best_actress_drama,1963,False,Anne Bancroft
22,best_actress_drama,1963,False,Bette Davis
23,best_actress_drama,1963,False,Katharine Hepburn
24,best_actress_drama,1963,False,Glynis Johns
25,best_actress_drama,1963,False,Melina Mercouri
26,best_actress_drama,1963,False,Lee Remick
27,best_actress_drama,1963,False,Susan Strasberg
28,best_actress_drama,1963,False,Shelley Winters
29,best_actress_drama,1963,False,Susannah York
30,best_actor_drama,1963,True,Gregory Peck
31,best_actor_drama,1963,False,Anthony Quinn
32,best_actor_drama,1963,False,Bobby Darin
33,best_actor_drama,1963,False,Jackie Gleason
34,best_actor_drama,1963,False,Laurence Harvey
35,best_actor_drama,1963,False,Burt Lancaster
36,best_actor_drama,1963,False,Jack Lemmon
37,best_actor_drama,1963,False,James Mason
38,best_actor_drama,1963,False,Paul Newman
39,best_actor_drama,1963,False,Peter O'Toole
40,best_actress_comedy,1963,True,Rosalind Russell
41,best_actress_comedy,1963,False,Doris Day
42,best_actress_comedy,1963,False,Jane Fonda
43,best_actress_comedy,1963,False,Shirley Jones
44,best_actress_comedy,1963,False,Natalie Wood
45,best_actress_comedy,1963,False,na
46,best_actress_comedy,1963,False,na
47,best_actress_comedy,1963,False,na
48,best_actress_comedy,1963,False,na
49,best_actress_comedy,1963,False,na
50,best_actor_comedy,1963,True,Marcello Mastroianni
51,best_actor_comedy,1963,False,Stephen Boyd
52,best_actor_comedy,1963,False,Jimmy Durante
53,best_actor_comedy,1963,False,Cary Grant
54,best_actor_comedy,1963,False,Charlton Heston
55,best_actor_comedy,1963,False,Karl Malden
56,best_actor_comedy,1963,False,Robert Preston
57,best_actor_comedy,1963,False,Alberto Sordi
58,best_actor_comedy,1963,False,James Stewart
59,best_actor_comedy,1963,False,na
60,support_actress,1963,True,Angela Lansbury
61,support_actress,1963,False,Hermione Gingold
62,support_actress,1963,False,Shirley Knight
63,support_actress,1963,False,Susan Kohner
64,support_actress,1963,False,Gabriella Pallotta
65,support_actress,1963,False,Martha Raye
66,support_actress,1963,False,Kaye Stevens
67,support_actress,1963,False,Jessica Tandy
68,support_actress,1963,False,Tarita
69,support_actress,1963,False,Patty Duke
70,support_actor,1963,True,Omar Sharif
71,support_actor,1963,False,Harry Guardino
72,support_actor,1963,False,Ross Martin
73,support_actor,1963,False,Paul Newman
74,support_actor,1963,False,Cesar Romero
75,support_actor,1963,False,Telly Savalas
76,support_actor,1963,False,Peter Sellers
77,support_actor,1963,False,Harold J. Stone
78,support_actor,1963,False,Ed Begley
79,support_actor,1963,False,Victor Buono
0,best_picture - drama,1962,True,The Guns Of Navarone
1,best_picture - drama,1962,False,Fanny
2,best_picture - drama,1962,False,Judgment at Nuremberg
3,best_picture - drama,1962,False,Splendor in the Grass
4,best_picture - drama,1962,False,El Cid
5,best_picture - comedy,1962,True,A Majority Of One
6,best_picture - comedy,1962,False,Breakfast at Tiffany's
7,best_picture - comedy,1962,False,"One,  Two,  Three"
8,best_picture - comedy,1962,False,Pocketful of Miracles
9,best_picture - comedy,1962,False,na
10,best_actress_drama,1962,True,Geraldine Page
11,best_actress_drama,1962,False,Leslie Caron
12,best_actress_drama,1962,False,Shirley MacLaine
13,best_actress_drama,1962,False,Claudia McNeil
14,best_actress_drama,1962,False,Natalie Wood
15,best_actor_drama,1962,True,Maximilian Schell
16,best_actor_drama,1962,False,Warren Beatty
17,best_actor_drama,1962,False,Maurice Chevalier
18,best_actor_drama,1962,False,Paul Newman
19,best_actor_drama,1962,False,Sidney Poitier
20,best_actress_comedy,1962,True,Rosalind Russell
21,best_actress_comedy,1962,False,Bette Davis
22,best_actress_comedy,1962,False,Audrey Hepburn
23,best_actress_comedy,1962,False,Hayley Mills
24,best_actress_comedy,1962,False,Miyoshi Umeki
25,best_actor_comedy,1962,True,Glenn Ford
26,best_actor_comedy,1962,False,Fred Astaire
27,best_actor_comedy,1962,False,Richard Beymer
28,best_actor_comedy,1962,False,Bob Hope
29,best_actor_comedy,1962,False,Fred MacMurray
30,support_actress,1962,True,Rita Moreno
31,support_actress,1962,False,Fay Bainter
32,support_actress,1962,False,Judy Garland
33,support_actress,1962,False,Lotte Lenya
34,support_actress,1962,False,Pamela Tiffin
35,support_actor,1962,True,George Chakiris
36,support_actor,1962,False,Montgomery Clift
37,support_actor,1962,False,Jackie Gleason
38,support_actor,1962,False,Tony Randall
39,support_actor,1962,False,George C. Scott
0,best_picture - drama,1961,True,Spartacus
1,best_picture - drama,1961,False,Inherit the Wind - 1960
2,best_picture - drama,1961,False,Sons and Lovers
3,best_picture - drama,1961,False,Sunrise at Campobello
4,best_picture - drama,1961,False,Elmer Gantry
5,best_picture - comedy,1961,True,The Apartment
6,best_picture - comedy,1961,False,The Facts of Life
7,best_picture - comedy,1961,False,The Grass is Greener
8,best_picture - comedy,1961,False,It Started in Naples
9,best_picture - comedy,1961,False,Our Man in Havana
10,best_actress_drama,1961,True,Greer Garson
11,best_actress_drama,1961,False,Doris Day
12,best_actress_drama,1961,False,Nancy Kwan
13,best_actress_drama,1961,False,Jean Simmons
14,best_actress_drama,1961,False,Elizabeth Taylor
15,best_actor_drama,1961,True,Burt Lancaster
16,best_actor_drama,1961,False,Trevor Howard
17,best_actor_drama,1961,False,Laurence Olivier
18,best_actor_drama,1961,False,Dean Stockwell
19,best_actor_drama,1961,False,Spencer Tracy
20,best_actress_comedy,1961,True,Shirley MacLaine
21,best_actress_comedy,1961,False,Lucille Ball
22,best_actress_comedy,1961,False,Capucine
23,best_actress_comedy,1961,False,Judy Holliday
24,best_actress_comedy,1961,False,Sophia Loren
25,best_actor_comedy,1961,True,Jack Lemmon
26,best_actor_comedy,1961,False,Dirk Bogarde
27,best_actor_comedy,1961,False,Cantinflas
28,best_actor_comedy,1961,False,Cary Grant
29,best_actor_comedy,1961,False,Bob Hope
30,support_actress,1961,True,Janet Leigh
31,support_actress,1961,False,Ina Balin
32,support_actress,1961,False,Shirley Jones
33,support_actress,1961,False,Shirley Knight
34,support_actress,1961,False,Mary Ure
35,support_actor,1961,True,Sal Mineo
36,support_actor,1961,False,Lee Kinsolving
37,support_actor,1961,False,Ray Stricklyn
38,support_actor,1961,False,Woody Strode
39,support_actor,1961,False,Peter Ustinov
0,best_picture - drama,1960,True,Ben-Hur
1,best_picture - drama,1960,False,The Diary of Anne Frank
2,best_picture - drama,1960,False,The Nun's Story
3,best_picture - drama,1960,False,On The Beach
4,best_picture - drama,1960,False,Anatomy of a Murder
5,best_picture - comedy,1960,True,Some Like It Hot
6,best_picture - comedy,1960,False,But Not For Me
7,best_picture - comedy,1960,False,Operation Petticoat
8,best_picture - comedy,1960,False,Pillow Talk
9,best_picture - comedy,1960,False,Who Was That Lady?
10,best_actress_drama,1960,True,Elizabeth Taylor
11,best_actress_drama,1960,False,Audrey Hepburn
12,best_actress_drama,1960,False,Lee Remick
13,best_actress_drama,1960,False,Simone Signoret
14,best_actress_drama,1960,False,Katharine Hepburn
15,best_actor_drama,1960,True,Anthony Franciosa
16,best_actor_drama,1960,False,Richard Burton
17,best_actor_drama,1960,False,Charlton Heston
18,best_actor_drama,1960,False,Fredric March
19,best_actor_drama,1960,False,Joseph Schildkraut
20,best_actress_comedy,1960,True,Marilyn Monroe
21,best_actress_comedy,1960,False,Dorothy Dandridge
22,best_actress_comedy,1960,False,Doris Day
23,best_actress_comedy,1960,False,Shirley MacLaine
24,best_actress_comedy,1960,False,Lilli Palmer
25,best_actor_comedy,1960,True,Jack Lemmon
26,best_actor_comedy,1960,False,Clark Gable
27,best_actor_comedy,1960,False,Cary Grant
28,best_actor_comedy,1960,False,Dean Martin
29,best_actor_comedy,1960,False,Sidney Poitier
30,support_actress,1960,True,Susan Kohner
31,support_actress,1960,False,Edith Evans
32,support_actress,1960,False,Estelle Hemsley
33,support_actress,1960,False,Juanita Moore
34,support_actress,1960,False,Shelley Winters
35,support_actor,1960,True,Stephen Boyd
36,support_actor,1960,False,Joseph Welch
37,support_actor,1960,False,Fred Astaire
38,support_actor,1960,False,Tony Randall
39,support_actor,1960,False,Robert Vaughn
